0.039384, 0.154887, 0.33542, 0.382779, 0.086313, 0.497856
0.071286, 0.280349, 0.487616, 0.380657, 0.085882, 0.504446
0, 613200000000, 14597, 6991, 16590, 428, 581, 1450, 1883, 0, 729566, 1805
